hei_score,risk_class,risk_code,pop_raw,ndvi_raw,lulc_class,urban_class,lst_norm,pop_norm,ndvi_inv_norm,lulc_weight,color_hex
0.3688,Moderate Risk,3,1.6212955713272095,0.109981,Bare Land,Peri-Urban / Sparse,0.3541,0.003695,0.7804,0.70,#FFAA00
0.3129,Moderate Risk,3,1.5907561779022217,0.106463,Natural Vegetation,Peri-Urban / Sparse,0.3541,0.003626,0.8009,0.10,#FFAA00
0.3785,Moderate Risk,3,1.698696494102478,0.101738,Bare Land,Peri-Urban / Sparse,0.3541,0.003872,0.8284,0.70,#FFAA00
0.3200,Moderate Risk,3,1.817974328994751,0.100525,Natural Vegetation,Peri-Urban / Sparse,0.3541,0.004144,0.8355,0.10,#FFAA00
0.3926,Moderate Risk,3,1.763536810874939,0.106812,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.004020,0.7988,0.90,#FFAA00
0.3790,Moderate Risk,3,1.676952600479126,0.118471,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003822,0.7309,0.90,#FFAA00
0.3792,Moderate Risk,3,1.6620818376541138,0.118287,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003788,0.7319,0.90,#FFAA00
0.3589,Moderate Risk,3,1.6736949682235718,0.118503,Bare Land,Peri-Urban / Sparse,0.3541,0.003815,0.7307,0.70,#FFAA00
0.3625,Moderate Risk,3,1.6706416606903076,0.115436,Bare Land,Peri-Urban / Sparse,0.3541,0.003808,0.7486,0.70,#FFAA00
0.3598,Moderate Risk,3,1.6771905422210693,0.117734,Bare Land,Peri-Urban / Sparse,0.3541,0.003823,0.7352,0.70,#FFAA00
0.3624,Moderate Risk,3,1.678213357925415,0.115489,Bare Land,Peri-Urban / Sparse,0.3541,0.003825,0.7483,0.70,#FFAA00
0.3598,Moderate Risk,3,1.6770554780960083,0.117713,Bare Land,Peri-Urban / Sparse,0.3541,0.003822,0.7353,0.70,#FFAA00
0.3645,Moderate Risk,3,1.6757210493087769,0.113697,Bare Land,Peri-Urban / Sparse,0.3541,0.003819,0.7587,0.70,#FFAA00
0.3602,Moderate Risk,3,1.6653045415878296,0.117364,Bare Land,Peri-Urban / Sparse,0.3541,0.003796,0.7373,0.70,#FFAA00
0.3643,Moderate Risk,3,1.6614863872528076,0.113857,Bare Land,Peri-Urban / Sparse,0.3541,0.003787,0.7578,0.70,#FFAA00
0.3662,Moderate Risk,3,1.6622416973114014,0.112215,Bare Land,Peri-Urban / Sparse,0.3541,0.003789,0.7673,0.70,#FFAA00
0.3619,Moderate Risk,3,1.6866811513900757,0.115985,Bare Land,Peri-Urban / Sparse,0.3541,0.003844,0.7454,0.70,#FFAA00
0.3621,Moderate Risk,3,1.7101627588272095,0.115768,Bare Land,Peri-Urban / Sparse,0.3541,0.003898,0.7466,0.70,#FFAA00
0.3631,Moderate Risk,3,1.731283187866211,0.114931,Bare Land,Peri-Urban / Sparse,0.3541,0.003946,0.7515,0.70,#FFAA00
0.3649,Moderate Risk,3,1.7588205337524414,0.113404,Bare Land,Peri-Urban / Sparse,0.3541,0.004009,0.7604,0.70,#FFAA00
0.3039,Moderate Risk,3,1.778695821762085,0.114271,Natural Vegetation,Peri-Urban / Sparse,0.3541,0.004054,0.7554,0.10,#FFAA00
0.3668,Moderate Risk,3,1.7824630737304688,0.111823,Bare Land,Peri-Urban / Sparse,0.3541,0.004063,0.7696,0.70,#FFAA00
0.3662,Moderate Risk,3,1.7888338565826416,0.112357,Bare Land,Peri-Urban / Sparse,0.3541,0.004077,0.7665,0.70,#FFAA00
0.3636,Moderate Risk,3,1.8103935718536377,0.114606,Bare Land,Peri-Urban / Sparse,0.3541,0.004126,0.7534,0.70,#FFAA00
0.3622,Moderate Risk,3,1.8805627822875977,0.115842,Bare Land,Peri-Urban / Sparse,0.3541,0.004286,0.7462,0.70,#FFAA00
0.3674,Moderate Risk,3,1.9914698600769043,0.111426,Bare Land,Peri-Urban / Sparse,0.3541,0.004539,0.7719,0.70,#FFAA00
0.3120,Moderate Risk,3,0.5833596587181091,,Bare Land,Rural / Scattered,0.3541,0.001330,0.5000,0.70,#FFAA00
0.3372,Moderate Risk,3,0.5861136317253113,0.136527,Bare Land,Rural / Scattered,0.3541,0.001336,0.6256,0.70,#FFAA00
0.3390,Moderate Risk,3,0.5885873436927795,0.134942,Bare Land,Rural / Scattered,0.3541,0.001342,0.6349,0.70,#FFAA00
0.3405,Moderate Risk,3,0.8517123460769653,0.133781,Bare Land,Rural / Scattered,0.3541,0.001941,0.6416,0.70,#FFAA00
0.3423,Moderate Risk,3,1.6280971765518188,0.132736,Bare Land,Peri-Urban / Sparse,0.3541,0.003711,0.6477,0.70,#FFAA00
0.3395,Moderate Risk,3,1.6513350009918213,0.135130,Bare Land,Peri-Urban / Sparse,0.3541,0.003764,0.6338,0.70,#FFAA00
0.3497,Moderate Risk,3,1.6429804563522339,0.126400,Bare Land,Peri-Urban / Sparse,0.3541,0.003745,0.6847,0.70,#FFAA00
0.3128,Moderate Risk,3,1.6758495569229126,,Bare Land,Peri-Urban / Sparse,0.3541,0.003820,0.5000,0.70,#FFAA00
0.3128,Moderate Risk,3,1.6958096027374268,,Bare Land,Peri-Urban / Sparse,0.3541,0.003865,0.5000,0.70,#FFAA00
0.3851,Moderate Risk,3,1.6246944665908813,0.113205,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003703,0.7616,0.90,#FFAA00
0.3667,Moderate Risk,3,1.5713706016540527,0.111783,Bare Land,Peri-Urban / Sparse,0.3541,0.003582,0.7699,0.70,#FFAA00
0.3675,Moderate Risk,3,1.5473021268844604,0.111086,Bare Land,Peri-Urban / Sparse,0.3541,0.003527,0.7739,0.70,#FFAA00
0.3623,Moderate Risk,3,1.52426278591156,0.115518,Bare Land,Peri-Urban / Sparse,0.3541,0.003474,0.7481,0.70,#FFAA00
0.3842,Moderate Risk,3,1.4483985900878906,0.113816,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003301,0.7580,0.90,#FFAA00
0.3733,Moderate Risk,3,1.4489822387695312,0.106049,Bare Land,Peri-Urban / Sparse,0.3541,0.003303,0.8033,0.70,#FFAA00
0.3897,Moderate Risk,3,1.4693925380706787,0.109151,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003349,0.7852,0.90,#FFAA00
0.3799,Moderate Risk,3,1.4709690809249878,0.117518,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003353,0.7364,0.90,#FFAA00
0.3643,Moderate Risk,3,1.4753230810165405,0.113758,Bare Land,Peri-Urban / Sparse,0.3541,0.003363,0.7583,0.70,#FFAA00
0.3633,Moderate Risk,3,1.510054588317871,0.114661,Bare Land,Peri-Urban / Sparse,0.3541,0.003442,0.7531,0.70,#FFAA00
0.3668,Moderate Risk,3,1.5428462028503418,0.111654,Bare Land,Peri-Urban / Sparse,0.3541,0.003517,0.7706,0.70,#FFAA00
0.3557,Moderate Risk,3,1.556984782218933,0.121170,Bare Land,Peri-Urban / Sparse,0.3541,0.003549,0.7151,0.70,#FFAA00
0.3626,Moderate Risk,3,1.5717540979385376,0.115297,Bare Land,Peri-Urban / Sparse,0.3541,0.003582,0.7494,0.70,#FFAA00
0.3650,Moderate Risk,3,1.5855399370193481,0.113213,Bare Land,Peri-Urban / Sparse,0.3541,0.003614,0.7615,0.70,#FFAA00
0.3623,Moderate Risk,3,1.5949976444244385,0.115588,Bare Land,Peri-Urban / Sparse,0.3541,0.003635,0.7477,0.70,#FFAA00
0.3599,Moderate Risk,3,1.5866413116455078,0.117624,Bare Land,Peri-Urban / Sparse,0.3541,0.003616,0.7358,0.70,#FFAA00
0.3629,Moderate Risk,3,1.5835542678833008,0.115027,Bare Land,Peri-Urban / Sparse,0.3541,0.003609,0.7510,0.70,#FFAA00
0.3673,Moderate Risk,3,1.5791553258895874,0.111227,Bare Land,Peri-Urban / Sparse,0.3541,0.003599,0.7731,0.70,#FFAA00
0.3602,Moderate Risk,3,1.5666546821594238,0.117356,Bare Land,Peri-Urban / Sparse,0.3541,0.003571,0.7374,0.70,#FFAA00
0.3595,Moderate Risk,3,1.5780667066574097,0.117974,Bare Land,Peri-Urban / Sparse,0.3541,0.003597,0.7338,0.70,#FFAA00
0.3625,Moderate Risk,3,1.61043381690979,0.115390,Bare Land,Peri-Urban / Sparse,0.3541,0.003671,0.7488,0.70,#FFAA00
0.3631,Moderate Risk,3,1.644376516342163,0.114872,Bare Land,Peri-Urban / Sparse,0.3541,0.003748,0.7519,0.70,#FFAA00
0.3621,Moderate Risk,3,1.6576180458068848,0.115739,Bare Land,Peri-Urban / Sparse,0.3541,0.003778,0.7468,0.70,#FFAA00
0.3629,Moderate Risk,3,1.6653742790222168,0.115120,Bare Land,Peri-Urban / Sparse,0.3541,0.003796,0.7504,0.70,#FFAA00
0.3636,Moderate Risk,3,1.681174635887146,0.114502,Bare Land,Peri-Urban / Sparse,0.3541,0.003832,0.7540,0.70,#FFAA00
0.3625,Moderate Risk,3,1.7300693988800049,0.115437,Bare Land,Peri-Urban / Sparse,0.3541,0.003943,0.7486,0.70,#FFAA00
0.3602,Moderate Risk,3,1.7815879583358765,0.117446,Bare Land,Peri-Urban / Sparse,0.3541,0.004061,0.7368,0.70,#FFAA00
0.3602,Moderate Risk,3,1.822879672050476,0.117461,Bare Land,Peri-Urban / Sparse,0.3541,0.004155,0.7368,0.70,#FFAA00
0.3667,Moderate Risk,3,1.8707491159439087,0.111944,Bare Land,Peri-Urban / Sparse,0.3541,0.004264,0.7689,0.70,#FFAA00
0.3458,Moderate Risk,3,1.5777019262313843,0.112544,Unknown,Peri-Urban / Sparse,0.3541,0.003596,0.7654,0.50,#FFAA00
0.3644,Moderate Risk,3,1.602903127670288,0.113764,Bare Land,Peri-Urban / Sparse,0.3541,0.003653,0.7583,0.70,#FFAA00
0.3632,Moderate Risk,3,1.5965651273727417,0.114824,Bare Land,Peri-Urban / Sparse,0.3541,0.003639,0.7521,0.70,#FFAA00
0.3633,Moderate Risk,3,1.5768322944641113,0.114712,Bare Land,Peri-Urban / Sparse,0.3541,0.003594,0.7528,0.70,#FFAA00
0.3635,Moderate Risk,3,1.5482172966003418,0.114532,Bare Land,Peri-Urban / Sparse,0.3541,0.003529,0.7538,0.70,#FFAA00
0.3872,Moderate Risk,3,1.497677206993103,0.111272,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003414,0.7728,0.90,#FFAA00
0.3916,Moderate Risk,3,1.4388481378555298,0.107483,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003280,0.7949,0.90,#FFAA00
0.3917,Moderate Risk,3,1.4054388999938965,0.107386,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003203,0.7955,0.90,#FFAA00
0.3612,Moderate Risk,3,1.4005277156829834,0.116388,Bare Land,Peri-Urban / Sparse,0.3541,0.003192,0.7430,0.70,#FFAA00
0.3614,Moderate Risk,3,1.40757417678833,0.116260,Bare Land,Peri-Urban / Sparse,0.3541,0.003208,0.7438,0.70,#FFAA00
0.3615,Moderate Risk,3,1.4271374940872192,0.116160,Bare Land,Peri-Urban / Sparse,0.3541,0.003253,0.7443,0.70,#FFAA00
0.3636,Moderate Risk,3,1.4702054262161255,0.114391,Bare Land,Peri-Urban / Sparse,0.3541,0.003351,0.7547,0.70,#FFAA00
0.3623,Moderate Risk,3,1.4903408288955688,0.115519,Bare Land,Peri-Urban / Sparse,0.3541,0.003397,0.7481,0.70,#FFAA00
0.3724,Moderate Risk,3,1.502131462097168,0.106841,Bare Land,Peri-Urban / Sparse,0.3541,0.003424,0.7987,0.70,#FFAA00
0.3665,Moderate Risk,3,1.5154718160629272,0.111918,Bare Land,Peri-Urban / Sparse,0.3541,0.003454,0.7691,0.70,#FFAA00
0.3619,Moderate Risk,3,1.5178519487380981,0.115837,Bare Land,Peri-Urban / Sparse,0.3541,0.003460,0.7462,0.70,#FFAA00
0.3591,Moderate Risk,3,1.5119969844818115,0.118297,Bare Land,Peri-Urban / Sparse,0.3541,0.003446,0.7319,0.70,#FFAA00
0.3622,Moderate Risk,3,1.5015531778335571,0.115596,Bare Land,Peri-Urban / Sparse,0.3541,0.003422,0.7476,0.70,#FFAA00
0.3665,Moderate Risk,3,1.4960733652114868,0.111921,Bare Land,Peri-Urban / Sparse,0.3541,0.003410,0.7691,0.70,#FFAA00
0.3596,Moderate Risk,3,1.4869400262832642,0.117838,Bare Land,Peri-Urban / Sparse,0.3541,0.003389,0.7346,0.70,#FFAA00
0.3580,Moderate Risk,3,1.478525996208191,0.119148,Bare Land,Peri-Urban / Sparse,0.3541,0.003370,0.7269,0.70,#FFAA00
0.3600,Moderate Risk,3,1.4752739667892456,0.117460,Bare Land,Peri-Urban / Sparse,0.3541,0.003363,0.7368,0.70,#FFAA00
0.3611,Moderate Risk,3,1.4738661050796509,0.116549,Bare Land,Peri-Urban / Sparse,0.3541,0.003359,0.7421,0.70,#FFAA00
0.3632,Moderate Risk,3,1.4955414533615112,0.114704,Bare Land,Peri-Urban / Sparse,0.3541,0.003409,0.7528,0.70,#FFAA00
0.3614,Moderate Risk,3,1.539788842201233,0.116263,Bare Land,Peri-Urban / Sparse,0.3541,0.003510,0.7437,0.70,#FFAA00
0.3611,Moderate Risk,3,1.5903587341308594,0.116609,Bare Land,Peri-Urban / Sparse,0.3541,0.003625,0.7417,0.70,#FFAA00
0.3632,Moderate Risk,3,1.63948392868042,0.114822,Bare Land,Peri-Urban / Sparse,0.3541,0.003737,0.7521,0.70,#FFAA00
0.3604,Moderate Risk,3,1.6767994165420532,0.117238,Bare Land,Peri-Urban / Sparse,0.3541,0.003822,0.7381,0.70,#FFAA00
0.3604,Moderate Risk,3,1.6964263916015625,0.117272,Bare Land,Peri-Urban / Sparse,0.3541,0.003867,0.7379,0.70,#FFAA00
0.3641,Moderate Risk,3,1.7229347229003906,0.114110,Bare Land,Peri-Urban / Sparse,0.3541,0.003927,0.7563,0.70,#FFAA00
0.3678,Moderate Risk,3,1.7654662132263184,0.110963,Bare Land,Peri-Urban / Sparse,0.3541,0.004024,0.7746,0.70,#FFAA00
0.3316,Moderate Risk,3,1.387376308441162,0.124643,Unknown,Peri-Urban / Sparse,0.3541,0.003162,0.6949,0.50,#FFAA00
0.3582,Moderate Risk,3,1.4050551652908325,0.118950,Bare Land,Peri-Urban / Sparse,0.3541,0.003202,0.7281,0.70,#FFAA00
0.3639,Moderate Risk,3,1.456838607788086,0.114138,Bare Land,Peri-Urban / Sparse,0.3541,0.003321,0.7561,0.70,#FFAA00
0.3650,Moderate Risk,3,1.5298665761947632,0.113218,Bare Land,Peri-Urban / Sparse,0.3541,0.003487,0.7615,0.70,#FFAA00
0.3716,Moderate Risk,3,1.55918550491333,0.107592,Bare Land,Peri-Urban / Sparse,0.3541,0.003554,0.7943,0.70,#FFAA00
0.3736,Moderate Risk,3,1.5664931535720825,0.105855,Bare Land,Peri-Urban / Sparse,0.3541,0.003570,0.8044,0.70,#FFAA00
0.3962,Moderate Risk,3,1.5786691904067993,0.103595,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003598,0.8176,0.90,#FFAA00
0.4006,Moderate Risk,3,1.5765162706375122,0.099840,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003593,0.8395,0.90,#FFAA00
0.3963,Moderate Risk,3,1.5271106958389282,0.103546,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003481,0.8179,0.90,#FFAA00
0.3905,Moderate Risk,3,1.5030287504196167,0.108451,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003426,0.7893,0.90,#FFAA00
0.3646,Moderate Risk,3,1.4613550901412964,0.113488,Bare Land,Peri-Urban / Sparse,0.3541,0.003331,0.7599,0.70,#FFAA00
0.3660,Moderate Risk,3,1.4130812883377075,0.112306,Bare Land,Peri-Urban / Sparse,0.3541,0.003221,0.7668,0.70,#FFAA00
0.3635,Moderate Risk,3,1.402410864830017,0.114392,Bare Land,Peri-Urban / Sparse,0.3541,0.003196,0.7547,0.70,#FFAA00
0.3628,Moderate Risk,3,1.4240344762802124,0.115060,Bare Land,Peri-Urban / Sparse,0.3541,0.003246,0.7508,0.70,#FFAA00
0.3623,Moderate Risk,3,1.4531309604644775,0.115469,Bare Land,Peri-Urban / Sparse,0.3541,0.003312,0.7484,0.70,#FFAA00
0.3598,Moderate Risk,3,1.4670162200927734,0.117608,Bare Land,Peri-Urban / Sparse,0.3541,0.003344,0.7359,0.70,#FFAA00
0.3846,Moderate Risk,3,1.4803411960601807,0.113562,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003374,0.7595,0.90,#FFAA00
0.3557,Moderate Risk,3,1.47896146774292,0.121129,Bare Land,Peri-Urban / Sparse,0.3541,0.003371,0.7154,0.70,#FFAA00
0.3547,Moderate Risk,3,1.472186803817749,0.121962,Bare Land,Peri-Urban / Sparse,0.3541,0.003356,0.7105,0.70,#FFAA00
0.3608,Moderate Risk,3,1.46901273727417,0.116791,Bare Land,Peri-Urban / Sparse,0.3541,0.003348,0.7407,0.70,#FFAA00
0.3593,Moderate Risk,3,1.4650670289993286,0.118090,Bare Land,Peri-Urban / Sparse,0.3541,0.003339,0.7331,0.70,#FFAA00
0.3590,Moderate Risk,3,1.4617363214492798,0.118300,Bare Land,Peri-Urban / Sparse,0.3541,0.003332,0.7319,0.70,#FFAA00
0.3596,Moderate Risk,3,1.459014892578125,0.117771,Bare Land,Peri-Urban / Sparse,0.3541,0.003325,0.7350,0.70,#FFAA00
0.3565,Moderate Risk,3,1.4535722732543945,0.120448,Bare Land,Peri-Urban / Sparse,0.3541,0.003313,0.7193,0.70,#FFAA00
0.3610,Moderate Risk,3,1.4654443264007568,0.116626,Bare Land,Peri-Urban / Sparse,0.3541,0.003340,0.7416,0.70,#FFAA00
0.3606,Moderate Risk,3,1.4864853620529175,0.116936,Bare Land,Peri-Urban / Sparse,0.3541,0.003388,0.7398,0.70,#FFAA00
0.3640,Moderate Risk,3,1.519463062286377,0.114042,Bare Land,Peri-Urban / Sparse,0.3541,0.003463,0.7567,0.70,#FFAA00
0.3593,Moderate Risk,3,1.5514445304870605,0.118092,Bare Land,Peri-Urban / Sparse,0.3541,0.003536,0.7331,0.70,#FFAA00
0.3644,Moderate Risk,3,1.5886266231536865,0.113748,Bare Land,Peri-Urban / Sparse,0.3541,0.003621,0.7584,0.70,#FFAA00
0.3649,Moderate Risk,3,1.6314470767974854,0.113355,Bare Land,Peri-Urban / Sparse,0.3541,0.003718,0.7607,0.70,#FFAA00
0.3692,Moderate Risk,3,1.661009669303894,0.109673,Bare Land,Peri-Urban / Sparse,0.3541,0.003786,0.7822,0.70,#FFAA00
0.3665,Moderate Risk,3,1.6747088432312012,0.112011,Bare Land,Peri-Urban / Sparse,0.3541,0.003817,0.7685,0.70,#FFAA00
0.3697,Moderate Risk,3,1.6914913654327393,0.109264,Bare Land,Peri-Urban / Sparse,0.3541,0.003855,0.7845,0.70,#FFAA00
0.3631,Moderate Risk,3,1.709760308265686,0.114927,Bare Land,Peri-Urban / Sparse,0.3541,0.003897,0.7515,0.70,#FFAA00
0.2920,Low Risk,2,0.48176875710487366,,Unknown,Rural / Scattered,0.3541,0.001098,0.5000,0.50,#FFDD88
0.3361,Moderate Risk,3,0.4921630024909973,0.120276,Unknown,Rural / Scattered,0.3541,0.001122,0.7204,0.50,#FFAA00
0.3496,Moderate Risk,3,1.0631004571914673,0.126154,Bare Land,Peri-Urban / Sparse,0.3541,0.002423,0.6861,0.70,#FFAA00
0.3643,Moderate Risk,3,1.3681726455688477,0.113723,Bare Land,Peri-Urban / Sparse,0.3541,0.003118,0.7586,0.70,#FFAA00
0.3649,Moderate Risk,3,1.3956317901611328,0.113256,Bare Land,Peri-Urban / Sparse,0.3541,0.003181,0.7613,0.70,#FFAA00
0.3712,Moderate Risk,3,1.4332833290100098,0.107791,Bare Land,Peri-Urban / Sparse,0.3541,0.003267,0.7931,0.70,#FFAA00
0.3745,Moderate Risk,3,1.4950956106185913,0.104992,Bare Land,Peri-Urban / Sparse,0.3541,0.003408,0.8094,0.70,#FFAA00
0.3973,Moderate Risk,3,1.5311521291732788,0.102646,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003490,0.8231,0.90,#FFAA00
0.3788,Moderate Risk,3,1.5565112829208374,0.101395,Bare Land,Peri-Urban / Sparse,0.3541,0.003548,0.8304,0.70,#FFAA00
0.4015,Moderate Risk,3,1.5717295408248901,0.099065,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003582,0.8440,0.90,#FFAA00
0.4025,Moderate Risk,3,1.551247477531433,0.098196,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003536,0.8491,0.90,#FFAA00
0.3969,Moderate Risk,3,1.5306004285812378,0.102959,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003489,0.8213,0.90,#FFAA00
0.3866,Moderate Risk,3,1.5345087051391602,0.111823,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003498,0.7696,0.90,#FFAA00
0.3892,Moderate Risk,3,1.5312387943267822,0.109622,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003490,0.7825,0.90,#FFAA00
0.3669,Moderate Risk,3,1.4927252531051636,0.111590,Bare Land,Peri-Urban / Sparse,0.3541,0.003402,0.7710,0.70,#FFAA00
0.3885,Moderate Risk,3,1.4789066314697266,0.110212,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003371,0.7790,0.90,#FFAA00
0.3758,Moderate Risk,3,1.5006706714630127,0.103950,Bare Land,Peri-Urban / Sparse,0.3541,0.003420,0.8155,0.70,#FFAA00
0.3819,Moderate Risk,3,1.507097601890564,0.115839,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003435,0.7462,0.90,#FFAA00
0.3650,Moderate Risk,3,1.5001521110534668,0.113166,Bare Land,Peri-Urban / Sparse,0.3541,0.003419,0.7618,0.70,#FFAA00
0.3541,Moderate Risk,3,1.4985175132751465,0.122513,Bare Land,Peri-Urban / Sparse,0.3541,0.003416,0.7073,0.70,#FFAA00
0.3561,Moderate Risk,3,1.4957036972045898,0.120834,Bare Land,Peri-Urban / Sparse,0.3541,0.003409,0.7171,0.70,#FFAA00
0.3654,Moderate Risk,3,1.4963715076446533,0.112850,Bare Land,Peri-Urban / Sparse,0.3541,0.003411,0.7636,0.70,#FFAA00
0.3596,Moderate Risk,3,1.4944846630096436,0.117793,Bare Land,Peri-Urban / Sparse,0.3541,0.003406,0.7348,0.70,#FFAA00
0.3628,Moderate Risk,3,1.4950346946716309,0.115033,Bare Land,Peri-Urban / Sparse,0.3541,0.003408,0.7509,0.70,#FFAA00
0.3610,Moderate Risk,3,1.5104576349258423,0.116618,Bare Land,Peri-Urban / Sparse,0.3541,0.003443,0.7417,0.70,#FFAA00
0.3570,Moderate Risk,3,1.5239121913909912,0.120073,Bare Land,Peri-Urban / Sparse,0.3541,0.003473,0.7215,0.70,#FFAA00
0.3594,Moderate Risk,3,1.5328313112258911,0.117975,Bare Land,Peri-Urban / Sparse,0.3541,0.003494,0.7338,0.70,#FFAA00
0.3622,Moderate Risk,3,1.547561764717102,0.115593,Bare Land,Peri-Urban / Sparse,0.3541,0.003527,0.7477,0.70,#FFAA00
0.3655,Moderate Risk,3,1.557746171951294,0.112805,Bare Land,Peri-Urban / Sparse,0.3541,0.003551,0.7639,0.70,#FFAA00
0.3621,Moderate Risk,3,1.5653603076934814,0.115692,Bare Land,Peri-Urban / Sparse,0.3541,0.003568,0.7471,0.70,#FFAA00
0.3677,Moderate Risk,3,1.5769964456558228,0.110879,Bare Land,Peri-Urban / Sparse,0.3541,0.003594,0.7751,0.70,#FFAA00
0.3664,Moderate Risk,3,1.590636134147644,0.112036,Bare Land,Peri-Urban / Sparse,0.3541,0.003625,0.7684,0.70,#FFAA00
0.3700,Moderate Risk,3,1.599329948425293,0.108985,Bare Land,Peri-Urban / Sparse,0.3541,0.003645,0.7862,0.70,#FFAA00
0.3664,Moderate Risk,3,1.6157368421554565,0.112017,Bare Land,Peri-Urban / Sparse,0.3541,0.003683,0.7685,0.70,#FFAA00
0.3686,Moderate Risk,3,1.6491023302078247,0.110156,Bare Land,Peri-Urban / Sparse,0.3541,0.003759,0.7793,0.70,#FFAA00
0.3643,Moderate Risk,3,1.6794297695159912,0.113903,Bare Land,Peri-Urban / Sparse,0.3541,0.003828,0.7575,0.70,#FFAA00
0.3663,Moderate Risk,3,1.695966362953186,0.112188,Bare Land,Peri-Urban / Sparse,0.3541,0.003866,0.7675,0.70,#FFAA00
0.3496,Moderate Risk,3,0.47272196412086487,0.125828,Bare Land,Rural / Scattered,0.3541,0.001077,0.6880,0.70,#FFAA00
0.3450,Moderate Risk,3,0.531359851360321,0.129782,Bare Land,Rural / Scattered,0.3541,0.001211,0.6649,0.70,#FFAA00
0.3532,Moderate Risk,3,1.1902554035186768,0.123114,Bare Land,Peri-Urban / Sparse,0.3541,0.002713,0.7038,0.70,#FFAA00
0.3621,Moderate Risk,3,1.3984001874923706,0.115621,Bare Land,Peri-Urban / Sparse,0.3541,0.003187,0.7475,0.70,#FFAA00
0.3649,Moderate Risk,3,1.4244084358215332,0.113228,Bare Land,Peri-Urban / Sparse,0.3541,0.003247,0.7614,0.70,#FFAA00
0.3690,Moderate Risk,3,1.467586636543274,0.109723,Bare Land,Peri-Urban / Sparse,0.3541,0.003345,0.7819,0.70,#FFAA00
0.3933,Moderate Risk,3,1.4922406673431396,0.106086,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003401,0.8031,0.90,#FFAA00
0.3975,Moderate Risk,3,1.502708911895752,0.102438,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003425,0.8243,0.90,#FFAA00
0.3962,Moderate Risk,3,1.527542233467102,0.103579,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003482,0.8177,0.90,#FFAA00
0.3959,Moderate Risk,3,1.5422518253326416,0.103870,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003515,0.8160,0.90,#FFAA00
0.3985,Moderate Risk,3,1.5147969722747803,0.101642,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003453,0.8290,0.90,#FFAA00
0.3936,Moderate Risk,3,1.5155854225158691,0.105802,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003454,0.8047,0.90,#FFAA00
0.3920,Moderate Risk,3,1.5159921646118164,0.107228,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003455,0.7964,0.90,#FFAA00
0.3869,Moderate Risk,3,1.5151475667953491,0.111568,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003453,0.7711,0.90,#FFAA00
0.3850,Moderate Risk,3,1.500084638595581,0.113161,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003419,0.7618,0.90,#FFAA00
0.3914,Moderate Risk,3,1.491417646408081,0.107671,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003399,0.7938,0.90,#FFAA00
0.3848,Moderate Risk,3,1.5204007625579834,0.113409,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003465,0.7604,0.90,#FFAA00
0.3813,Moderate Risk,3,1.531686544418335,0.116341,Minepits/Industry,Peri-Urban / Sparse,0.3541,0.003491,0.7433,0.90,#FFAA00
0.3676,Moderate Risk,3,1.5329135656356812,0.110976,Bare Land,Peri-Urban / Sparse,0.3541,0.003494,0.7746,0.70,#FFAA00
0.3704,Moderate Risk,3,1.5265388488769531,0.108599,Bare Land,Peri-Urban / Sparse,0.3541,0.003479,0.7884,0.70,#FFAA00
0.3674,Moderate Risk,3,1.519240140914917,0.111180,Bare Land,Peri-Urban / Sparse,0.3541,0.003463,0.7734,0.70,#FFAA00
